length,protocol,gap,label
1274,2,4.291534423828125e-05,0
1274,2,1.5020370483398438e-05,0
1274,2,1.6927719116210938e-05,0
1274,2,1.5020370483398438e-05,0
1274,2,3.0994415283203125e-05,0
1274,2,1.5020370483398438e-05,0
1274,2,3.0040740966796875e-05,0
1274,2,1.5974044799804688e-05,0
1274,2,4.506111145019531e-05,0
1274,2,6.29425048828125e-05,0
1274,2,1.5974044799804688e-05,0
1274,2,4.1961669921875e-05,0
1274,2,1.71661376953125e-05,0
1274,2,5.602836608886719e-05,0
1274,2,1.3828277587890625e-05,0
1274,2,0.0004100799560546875,0
1274,2,4.100799560546875e-05,0
1274,2,1.6927719116210938e-05,0
1274,2,4.1961669921875e-05,0
1274,2,1.621246337890625e-05,0
1274,2,1.3828277587890625e-05,0
1274,2,1.5020370483398438e-05,0
1274,2,4.1961669921875e-05,0
1274,2,6.914138793945312e-05,0
1274,2,1.3828277587890625e-05,0
1274,2,1.621246337890625e-05,0
1274,2,3.600120544433594e-05,0
1274,2,1.5020370483398438e-05,0
1274,2,1.4781951904296875e-05,0
1274,2,3.0040740966796875e-05,0
1274,2,1.4066696166992188e-05,0
1274,2,2.5033950805664062e-05,0
1274,2,0.0003578662872314453,0
1274,2,5.507469177246094e-05,0
1274,2,6.103515625e-05,0
1274,2,1.9073486328125e-05,0
1274,2,1.8835067749023438e-05,0
1274,2,1.9073486328125e-05,0
1274,2,1.811981201171875e-05,0
1274,2,3.790855407714844e-05,0
1274,2,1.7881393432617188e-05,0
1274,2,3.218650817871094e-05,0
1274,2,1.8835067749023438e-05,0
1274,2,3.0040740966796875e-05,0
1274,2,3.504753112792969e-05,0
1274,2,2.5033950805664062e-05,0
1274,2,3.600120544433594e-05,0
1274,2,1.8835067749023438e-05,0
1274,2,3.218650817871094e-05,0
1274,2,6.389617919921875e-05,0
1274,2,2.8133392333984375e-05,0
1274,2,4.601478576660156e-05,0
1274,2,0.0009047985076904297,0
1274,2,3.719329833984375e-05,0
1274,2,1.5974044799804688e-05,0
1274,2,1.2874603271484375e-05,0
1274,2,1.4066696166992188e-05,0
1274,2,1.4066696166992188e-05,0
1274,2,1.3828277587890625e-05,0
1274,2,1.811981201171875e-05,0
1274,2,1.5020370483398438e-05,0
1274,2,1.3828277587890625e-05,0
1274,2,1.3113021850585938e-05,0
1274,2,1.4066696166992188e-05,0
1274,2,1.3828277587890625e-05,0
1274,2,1.4066696166992188e-05,0
1274,2,1.5020370483398438e-05,0
1274,2,1.4066696166992188e-05,0
1274,2,1.4066696166992188e-05,0
1274,2,0.00806283950805664,0
1274,2,3.1948089599609375e-05,0
1274,2,1.3113021850585938e-05,0
1274,2,1.1920928955078125e-05,0
1274,2,3.1948089599609375e-05,0
1274,2,1.4066696166992188e-05,0
1274,2,1.0967254638671875e-05,0
1274,2,1.2159347534179688e-05,0
1274,2,2.8848648071289062e-05,0
1274,2,1.2159347534179688e-05,0
1274,2,1.1920928955078125e-05,0
1050,2,1.2874603271484375e-05,0
142,2,0.0004410743713378906,0
142,2,0.0016829967498779297,0
142,2,0.003920078277587891,0
142,2,0.0692758560180664,0
1274,2,0.022826194763183594,0
1274,2,0.0001468658447265625,0
1274,2,5.412101745605469e-05,0
1274,2,7.796287536621094e-05,0
1274,2,4.887580871582031e-05,0
1274,2,5.602836608886719e-05,0
1274,2,5.412101745605469e-05,0
1274,2,6.103515625e-05,0
1274,2,5.2928924560546875e-05,0
1274,2,4.696846008300781e-05,0
1274,2,5.2928924560546875e-05,0
1274,2,4.696846008300781e-05,0
986,2,4.601478576660156e-05,0
122,2,6.604194641113281e-05,0
142,2,0.0028040409088134766,0
1274,2,0.028259992599487305,0
90,2,4.9114227294921875e-05,0
910,2,0.01491689682006836,0
122,2,0.02943706512451172,0
442,2,0.001188039779663086,0
1274,2,0.0010898113250732422,0
1274,2,0.0001010894775390625,0
1274,2,4.410743713378906e-05,0
1274,2,2.6941299438476562e-05,0
110,2,0.004189968109130859,0
1274,2,0.005961894989013672,0
1274,2,9.918212890625e-05,0
1274,2,2.8848648071289062e-05,0
1274,2,2.5987625122070312e-05,0
1274,2,2.5987625122070312e-05,0
1274,2,2.5987625122070312e-05,0
1274,2,3.910064697265625e-05,0
1274,2,2.5033950805664062e-05,0
1274,2,2.5033950805664062e-05,0
1274,2,2.5033950805664062e-05,0
1274,2,2.5987625122070312e-05,0
1274,2,6.794929504394531e-05,0
1274,2,0.0029480457305908203,0
1274,2,6.794929504394531e-05,0
1274,2,2.288818359375e-05,0
1274,2,2.002716064453125e-05,0
1274,2,2.09808349609375e-05,0
1274,2,2.002716064453125e-05,0
666,2,1.9073486328125e-05,0
142,2,0.004555940628051758,0
142,2,0.014471054077148438,0
878,2,0.005343914031982422,0
90,2,0.020431995391845703,0
122,2,0.00899815559387207,0
410,2,0.0013988018035888672,0
1274,2,0.0021920204162597656,0
1274,2,0.0001201629638671875,0
1274,2,3.981590270996094e-05,0
1274,2,3.409385681152344e-05,0
1274,2,3.1948089599609375e-05,0
1274,2,5.0067901611328125e-05,0
142,2,0.0026679039001464844,0
1274,2,0.0025680065155029297,0
1274,2,5.91278076171875e-05,0
1274,2,2.002716064453125e-05,0
1274,2,1.6927719116210938e-05,0
1274,2,1.6927719116210938e-05,0
1274,2,7.104873657226562e-05,0
1274,2,1.811981201171875e-05,0
1274,2,1.7881393432617188e-05,0
1274,2,1.811981201171875e-05,0
1274,2,1.6927719116210938e-05,0
1274,2,1.7881393432617188e-05,0
1274,2,1.71661376953125e-05,0
1274,2,1.6927719116210938e-05,0
1274,2,5.698204040527344e-05,0
1274,2,1.811981201171875e-05,0
1274,2,1.7881393432617188e-05,0
1274,2,1.6927719116210938e-05,0
1274,2,1.811981201171875e-05,0
1274,2,3.790855407714844e-05,0
1274,2,1.5974044799804688e-05,0
1274,2,0.00015997886657714844,0
1274,2,1.71661376953125e-05,0
1274,2,2.6941299438476562e-05,0
1274,2,6.103515625e-05,0
1274,2,1.5974044799804688e-05,0
1274,2,5.0067901611328125e-05,0
1274,2,1.5974044799804688e-05,0
1274,2,3.695487976074219e-05,0
1274,2,6.29425048828125e-05,0
1274,2,1.5020370483398438e-05,0
1274,2,4.506111145019531e-05,0
1274,2,1.5974044799804688e-05,0
1274,2,3.409385681152344e-05,0
1274,2,6.389617919921875e-05,0
1274,2,1.5974044799804688e-05,0
1274,2,4.601478576660156e-05,0
1274,2,1.5974044799804688e-05,0
1274,2,0.0004911422729492188,0
1274,2,4.482269287109375e-05,0
1274,2,1.71661376953125e-05,0
1274,2,1.5020370483398438e-05,0
1274,2,5.2928924560546875e-05,0
1274,2,1.4066696166992188e-05,0
1274,2,1.4781951904296875e-05,0
1274,2,1.5020370483398438e-05,0
1274,2,1.621246337890625e-05,0
1274,2,1.3828277587890625e-05,0
1274,2,3.910064697265625e-05,0
1274,2,1.4066696166992188e-05,0
1274,2,1.5974044799804688e-05,0
1274,2,1.8835067749023438e-05,0
1274,2,3.0040740966796875e-05,0
1274,2,1.5020370483398438e-05,0
1274,2,2.8133392333984375e-05,0
1274,2,1.3828277587890625e-05,0
1274,2,6.198883056640625e-05,0
1274,2,1.5974044799804688e-05,0
1274,2,0.0004520416259765625,0
1274,2,0.00012612342834472656,0
1274,2,1.7881393432617188e-05,0
1274,2,4.315376281738281e-05,0
1274,2,1.5974044799804688e-05,0
1274,2,1.8835067749023438e-05,0
1274,2,1.811981201171875e-05,0
1274,2,0.00713801383972168,0
1274,2,3.790855407714844e-05,0
1274,2,1.4066696166992188e-05,0
1274,2,1.1920928955078125e-05,0
1274,2,1.3113021850585938e-05,0
1274,2,1.0967254638671875e-05,0
1274,2,1.5974044799804688e-05,0
1274,2,1.1920928955078125e-05,0
1274,2,1.2159347534179688e-05,0
1274,2,1.1920928955078125e-05,0
1274,2,4.506111145019531e-05,0
1274,2,1.1920928955078125e-05,0
1274,2,1.1920928955078125e-05,0
1274,2,1.2159347534179688e-05,0
1274,2,1.1920928955078125e-05,0
1274,2,1.1920928955078125e-05,0
1274,2,1.2159347534179688e-05,0
1274,2,2.6941299438476562e-05,0
1274,2,1.1920928955078125e-05,0
1274,2,1.2159347534179688e-05,0
1274,2,0.0004279613494873047,0
1274,2,3.790855407714844e-05,0
1274,2,1.3113021850585938e-05,0
1274,2,1.1920928955078125e-05,0
1274,2,1.1920928955078125e-05,0
1274,2,1.2159347534179688e-05,0
1274,2,3.695487976074219e-05,0
1274,2,1.1920928955078125e-05,0
1274,2,1.2159347534179688e-05,0
1274,2,1.2874603271484375e-05,0
1274,2,1.1920928955078125e-05,0
1274,2,0.000141143798828125,0
1274,2,3.600120544433594e-05,0
1274,2,2.09808349609375e-05,0
1274,2,1.2874603271484375e-05,0
1274,2,3.0994415283203125e-05,0
1274,2,1.71661376953125e-05,0
1274,2,0.00023102760314941406,0
1274,2,2.288818359375e-05,0
1274,2,2.3126602172851562e-05,0
1274,2,2.47955322265625e-05,0
1274,2,1.2159347534179688e-05,0
1274,2,4.696846008300781e-05,0
1274,2,1.2874603271484375e-05,0
1274,2,3.910064697265625e-05,0
1274,2,6.508827209472656e-05,0
1274,2,1.3828277587890625e-05,0
1274,2,4.9114227294921875e-05,0
1274,2,1.1920928955078125e-05,0
1274,2,5.602836608886719e-05,0
1274,2,1.3113021850585938e-05,0
1274,2,5.1975250244140625e-05,0
1274,2,1.1920928955078125e-05,0
1274,2,3.600120544433594e-05,0
1274,2,6.008148193359375e-05,0
1274,2,5.1975250244140625e-05,0
1274,2,1.1920928955078125e-05,0
1274,2,0.0004401206970214844,0
1274,2,8.893013000488281e-05,0
1274,2,1.4066696166992188e-05,0
1274,2,3.4809112548828125e-05,0
1274,2,1.3113021850585938e-05,0
1274,2,1.1920928955078125e-05,0
1274,2,1.2159347534179688e-05,0
1274,2,0.005374908447265625,0
922,2,4.00543212890625e-05,0
142,2,3.886222839355469e-05,0
142,2,0.004163980484008789,0
142,2,0.013663053512573242,0
90,2,0.012719154357910156,0
1274,2,0.0001068115234375,0
1274,2,3.600120544433594e-05,0
1274,2,4.100799560546875e-05,0
1274,2,3.218650817871094e-05,0
1274,2,3.1948089599609375e-05,0
1274,2,3.1948089599609375e-05,0
1274,2,0.004431009292602539,0
1274,2,0.00011706352233886719,0
1274,2,3.4809112548828125e-05,0
1274,2,3.218650817871094e-05,0
1274,2,3.2901763916015625e-05,0
1274,2,3.1948089599609375e-05,0
1274,2,3.0994415283203125e-05,0
1274,2,4.100799560546875e-05,0
1274,2,4.315376281738281e-05,0
1274,2,3.1948089599609375e-05,0
1274,2,4.601478576660156e-05,0
1274,2,0.00024390220642089844,0
1274,2,3.504753112792969e-05,0
1274,2,3.790855407714844e-05,0
1274,2,3.0994415283203125e-05,0
1274,2,3.218650817871094e-05,0
1274,2,3.0994415283203125e-05,0
1274,2,3.1948089599609375e-05,0
1274,2,3.0040740966796875e-05,0
1274,2,3.790855407714844e-05,0
1274,2,3.695487976074219e-05,0
1274,2,3.0994415283203125e-05,0
1274,2,2.5987625122070312e-05,0
1274,2,3.218650817871094e-05,0
1274,2,5.698204040527344e-05,0
1274,2,2.6941299438476562e-05,0
1274,2,3.0040740966796875e-05,0
1274,2,2.6941299438476562e-05,0
1274,2,3.1948089599609375e-05,0
1274,2,0.0002219676971435547,0
1274,2,3.0994415283203125e-05,0
1274,2,2.7179718017578125e-05,0
1274,2,2.6941299438476562e-05,0
1274,2,2.7894973754882812e-05,0
1274,2,2.7179718017578125e-05,0
1274,2,2.6941299438476562e-05,0
1274,2,3.1948089599609375e-05,0
1274,2,3.409385681152344e-05,0
1274,2,3.1948089599609375e-05,0
1274,2,2.8848648071289062e-05,0
1274,2,3.218650817871094e-05,0
1274,2,5.1975250244140625e-05,0
1274,2,2.7894973754882812e-05,0
1274,2,3.0040740966796875e-05,0
1274,2,2.6941299438476562e-05,0
1274,2,3.218650817871094e-05,0
1274,2,2.6941299438476562e-05,0
1274,2,0.00017905235290527344,0
1274,2,2.9802322387695312e-05,0
1274,2,2.5033950805664062e-05,0
1274,2,2.5987625122070312e-05,0
1274,2,2.5033950805664062e-05,0
1274,2,2.5033950805664062e-05,0
1274,2,2.5987625122070312e-05,0
1274,2,2.5033950805664062e-05,0
1274,2,2.7894973754882812e-05,0
1274,2,2.4080276489257812e-05,0
1274,2,3.0040740966796875e-05,0
1274,2,0.0001399517059326172,0
1274,2,2.5033950805664062e-05,0
1274,2,2.4080276489257812e-05,0
1274,2,2.384185791015625e-05,0
1274,2,5.412101745605469e-05,0
1274,2,2.5987625122070312e-05,0
1274,2,0.005095005035400391,0
1274,2,7.891654968261719e-05,0
1274,2,2.6941299438476562e-05,0
1274,2,2.4080276489257812e-05,0
1274,2,2.5987625122070312e-05,0
1274,2,2.5987625122070312e-05,0
1274,2,2.6941299438476562e-05,0
1274,2,2.5987625122070312e-05,0
1274,2,0.00012803077697753906,0
1274,2,5.0067901611328125e-05,0
1274,2,2.4080276489257812e-05,0
1274,2,2.09808349609375e-05,0
1274,2,2.09808349609375e-05,0
1274,2,2.7894973754882812e-05,0
1274,2,2.09808349609375e-05,0
1274,2,2.09808349609375e-05,0
1274,2,2.2172927856445312e-05,0
1274,2,2.5987625122070312e-05,0
1274,2,2.5987625122070312e-05,0
1274,2,2.193450927734375e-05,0
1274,2,6.413459777832031e-05,0
1274,2,2.8848648071289062e-05,0
1274,2,2.193450927734375e-05,0
1274,2,2.09808349609375e-05,0
1274,2,2.1219253540039062e-05,0
1274,2,5.5789947509765625e-05,0
1274,2,2.1219253540039062e-05,0
1274,2,2.09808349609375e-05,0
1274,2,2.47955322265625e-05,0
1274,2,5.91278076171875e-05,0
1274,2,2.09808349609375e-05,0
1274,2,2.09808349609375e-05,0
1274,2,2.09808349609375e-05,0
1274,2,5.507469177246094e-05,0
1274,2,2.002716064453125e-05,0
1274,2,2.193450927734375e-05,0
1274,2,2.09808349609375e-05,0
1274,2,0.0002300739288330078,0
1274,2,2.5033950805664062e-05,0
1274,2,3.886222839355469e-05,0
1274,2,1.9073486328125e-05,0
1274,2,4.601478576660156e-05,0
1274,2,1.9073486328125e-05,0
1274,2,3.695487976074219e-05,0
1274,2,1.8835067749023438e-05,0
1274,2,3.409385681152344e-05,0
1274,2,3.1948089599609375e-05,0
1274,2,3.0994415283203125e-05,0
1274,2,3.814697265625e-05,0
1274,2,1.7881393432617188e-05,0
1274,2,3.504753112792969e-05,0
1274,2,6.890296936035156e-05,0
1274,2,2.002716064453125e-05,0
1274,2,3.910064697265625e-05,0
1274,2,2.002716064453125e-05,0
1274,2,0.00023984909057617188,0
1274,2,8.106231689453125e-05,0
1274,2,6.008148193359375e-05,0
1274,2,2.5987625122070312e-05,0
1274,2,4.1961669921875e-05,0
1274,2,4.601478576660156e-05,0
1274,2,2.193450927734375e-05,0
1274,2,5.412101745605469e-05,0
1274,2,3.0040740966796875e-05,0
218,2,0.00573277473449707,0
142,2,0.00012111663818359375,0
142,2,0.005279064178466797,0
142,2,0.01140284538269043,0
1274,2,0.014640092849731445,0
1274,2,6.604194641113281e-05,0
1274,2,1.7881393432617188e-05,0
1274,2,1.71661376953125e-05,0
1274,2,1.6927719116210938e-05,0
1274,2,1.7881393432617188e-05,0
1274,2,1.71661376953125e-05,0
1274,2,0.0003859996795654297,0
1274,2,0.005853891372680664,0
1274,2,8.0108642578125e-05,0
1274,2,2.288818359375e-05,0
1274,2,2.09808349609375e-05,0
1274,2,3.0040740966796875e-05,0
1274,2,2.09808349609375e-05,0
1274,2,1.9073486328125e-05,0
1274,2,2.002716064453125e-05,0
1274,2,2.002716064453125e-05,0
1274,2,3.0994415283203125e-05,0
1274,2,1.8835067749023438e-05,0
1274,2,0.00013113021850585938,0
1274,2,2.288818359375e-05,0
1274,2,2.002716064453125e-05,0
1274,2,1.9073486328125e-05,0
1274,2,2.002716064453125e-05,0
1274,2,2.002716064453125e-05,0
1274,2,1.9788742065429688e-05,0
1274,2,2.002716064453125e-05,0
1274,2,1.9073486328125e-05,0
1274,2,2.3126602172851562e-05,0
1274,2,1.9788742065429688e-05,0
1274,2,2.002716064453125e-05,0
1274,2,7.200241088867188e-05,0
1274,2,3.314018249511719e-05,0
1274,2,2.5033950805664062e-05,0
1274,2,1.8835067749023438e-05,0
1274,2,2.09808349609375e-05,0
1274,2,2.002716064453125e-05,0
1274,2,2.002716064453125e-05,0
1274,2,2.002716064453125e-05,0
1274,2,0.00023102760314941406,0
1274,2,6.604194641113281e-05,0
1274,2,2.002716064453125e-05,0
1274,2,6.985664367675781e-05,0
1274,2,2.002716064453125e-05,0
1274,2,1.811981201171875e-05,0
1274,2,1.9788742065429688e-05,0
1274,2,1.71661376953125e-05,0
1274,2,2.002716064453125e-05,0
1274,2,1.7881393432617188e-05,0
1274,2,2.002716064453125e-05,0
1274,2,4.792213439941406e-05,0
1274,2,3.910064697265625e-05,0
1274,2,2.09808349609375e-05,0
1274,2,2.288818359375e-05,0
1274,2,2.2172927856445312e-05,0
1274,2,5.698204040527344e-05,0
1274,2,0.0003039836883544922,0
1274,2,4.100799560546875e-05,0
1274,2,1.6927719116210938e-05,0
1274,2,1.811981201171875e-05,0
1274,2,4.38690185546875e-05,0
1274,2,1.71661376953125e-05,0
1274,2,1.6927719116210938e-05,0
1274,2,1.5974044799804688e-05,0
1274,2,4.887580871582031e-05,0
1274,2,0.007480144500732422,0
1274,2,7.486343383789062e-05,0
1274,2,1.5020370483398438e-05,0
1274,2,1.3113021850585938e-05,0
1274,2,2.8848648071289062e-05,0
1274,2,1.3113021850585938e-05,0
1274,2,8.20159912109375e-05,0
1274,2,0.0003829002380371094,0
1274,2,3.814697265625e-05,0
1274,2,1.2874603271484375e-05,0
1274,2,4.506111145019531e-05,0
1274,2,1.3113021850585938e-05,0
1274,2,1.0967254638671875e-05,0
1274,2,1.1920928955078125e-05,0
1274,2,1.1920928955078125e-05,0
1274,2,1.2159347534179688e-05,0
1274,2,2.09808349609375e-05,0
1274,2,2.5033950805664062e-05,0
1274,2,1.0967254638671875e-05,0
1274,2,5.602836608886719e-05,0
1274,2,1.2874603271484375e-05,0
1274,2,6.508827209472656e-05,0
1274,2,1.5974044799804688e-05,0
1274,2,0.0004730224609375,0
1274,2,3.790855407714844e-05,0
1274,2,1.4066696166992188e-05,0
1274,2,1.2874603271484375e-05,0
1274,2,1.3113021850585938e-05,0
1274,2,4.00543212890625e-05,0
1274,2,1.1920928955078125e-05,0
1274,2,1.3113021850585938e-05,0
1274,2,1.1920928955078125e-05,0
1274,2,1.1920928955078125e-05,0
1274,2,2.5987625122070312e-05,0
1274,2,1.5974044799804688e-05,0
1274,2,0.00010418891906738281,0
1274,2,1.3828277587890625e-05,0
1274,2,1.3113021850585938e-05,0
1274,2,1.2874603271484375e-05,0
1274,2,2.3126602172851562e-05,0
1274,2,1.2874603271484375e-05,0
1274,2,2.09808349609375e-05,0
1274,2,4.9114227294921875e-05,0
1274,2,0.00047707557678222656,0
1274,2,3.695487976074219e-05,0
1274,2,1.5020370483398438e-05,0
1274,2,1.1920928955078125e-05,0
1274,2,1.4066696166992188e-05,0
1274,2,4.00543212890625e-05,0
1274,2,1.2874603271484375e-05,0
1274,2,1.4066696166992188e-05,0
1274,2,1.1920928955078125e-05,0
1274,2,1.3113021850585938e-05,0
1274,2,2.7894973754882812e-05,0
1274,2,1.3113021850585938e-05,0
1274,2,1.2874603271484375e-05,0
1274,2,2.9087066650390625e-05,0
1274,2,1.2874603271484375e-05,0
1274,2,6.413459777832031e-05,0
1274,2,1.2874603271484375e-05,0
1274,2,0.0005121231079101562,0
1274,2,3.886222839355469e-05,0
1274,2,1.5020370483398438e-05,0
1274,2,1.4066696166992188e-05,0
1274,2,1.3113021850585938e-05,0
1274,2,1.3828277587890625e-05,0
1274,2,3.409385681152344e-05,0
1274,2,1.5974044799804688e-05,0
1274,2,1.4066696166992188e-05,0
142,2,0.0002658367156982422,0
142,2,0.005588054656982422,0
142,2,0.0006711483001708984,0
142,2,0.0008800029754638672,0
142,2,0.0017669200897216797,0
1178,2,0.053732872009277344,0
122,2,0.00010514259338378906,0
1274,2,0.009645938873291016,0
1274,2,0.00011205673217773438,0
142,2,0.0025599002838134766,0
846,2,0.02693009376525879,0
122,2,0.029707908630371094,0
410,2,0.001394033432006836,0
1274,2,0.0014390945434570312,0
1274,2,0.0001068115234375,0
1274,2,3.814697265625e-05,0
142,2,0.003793954849243164,0
1274,2,0.006933927536010742,0
1274,2,8.0108642578125e-05,0
1274,2,2.5987625122070312e-05,0
1274,2,2.288818359375e-05,0
1274,2,2.2172927856445312e-05,0
1274,2,7.987022399902344e-05,0
1274,2,2.2172927856445312e-05,0
1274,2,3.2901763916015625e-05,0
1274,2,2.4080276489257812e-05,0
1274,2,2.7894973754882812e-05,0
1274,2,2.193450927734375e-05,0
1274,2,5.602836608886719e-05,0
1274,2,2.193450927734375e-05,0
1274,2,2.2172927856445312e-05,0
1274,2,2.193450927734375e-05,0
1274,2,5.0067901611328125e-05,0
1274,2,1.8835067749023438e-05,0
1274,2,2.09808349609375e-05,0
1274,2,0.0001392364501953125,0
1274,2,2.47955322265625e-05,0
1274,2,2.2172927856445312e-05,0
762,2,2.09808349609375e-05,0
142,2,0.00762486457824707,0
846,2,0.010683059692382812,0
90,2,0.02553105354309082,0
122,2,0.004526853561401367,0
410,2,0.0022192001342773438,0
1274,2,7.081031799316406e-05,0
1274,2,2.002716064453125e-05,0
1274,2,1.811981201171875e-05,0
1274,2,1.6927719116210938e-05,0
1274,2,1.6927719116210938e-05,0
1274,2,1.71661376953125e-05,0
1274,2,0.003693819046020508,0
1274,2,7.104873657226562e-05,0
1274,2,2.09808349609375e-05,0
1274,2,2.002716064453125e-05,0
1274,2,1.811981201171875e-05,0
1274,2,5.984306335449219e-05,0
1274,2,3.910064697265625e-05,0
1274,2,2.002716064453125e-05,0
1274,2,1.9073486328125e-05,0
1274,2,2.09808349609375e-05,0
1274,2,5.3882598876953125e-05,0
1274,2,2.002716064453125e-05,0
1274,2,1.7881393432617188e-05,0
1274,2,2.002716064453125e-05,0
1274,2,4.8160552978515625e-05,0
1274,2,1.8835067749023438e-05,0
1274,2,1.9073486328125e-05,0
1274,2,2.002716064453125e-05,0
1274,2,0.00023698806762695312,0
1274,2,6.699562072753906e-05,0
1274,2,2.09808349609375e-05,0
1274,2,1.9073486328125e-05,0
1274,2,1.8835067749023438e-05,0
1274,2,8.106231689453125e-05,0
1274,2,2.5033950805664062e-05,0
1274,2,2.002716064453125e-05,0
1274,2,2.002716064453125e-05,0
1274,2,2.288818359375e-05,0
1274,2,1.9073486328125e-05,0
1274,2,2.288818359375e-05,0
1274,2,2.002716064453125e-05,0
1274,2,0.0003440380096435547,0
1274,2,5.412101745605469e-05,0
1274,2,2.002716064453125e-05,0
1274,2,1.8835067749023438e-05,0
1274,2,1.811981201171875e-05,0
1274,2,6.794929504394531e-05,0
1274,2,2.193450927734375e-05,0
1274,2,1.811981201171875e-05,0
1274,2,1.7881393432617188e-05,0
1274,2,2.002716064453125e-05,0
1274,2,1.811981201171875e-05,0
1274,2,2.288818359375e-05,0
1274,2,3.790855407714844e-05,0
1274,2,2.002716064453125e-05,0
1274,2,0.0003390312194824219,0
1274,2,5.698204040527344e-05,0
1274,2,1.9073486328125e-05,0
1274,2,1.5974044799804688e-05,0
1274,2,1.811981201171875e-05,0
1274,2,5.1021575927734375e-05,0
1274,2,1.6927719116210938e-05,0
1274,2,1.9073486328125e-05,0
1274,2,1.6927719116210938e-05,0
1274,2,2.002716064453125e-05,0
1274,2,5.888938903808594e-05,0
1274,2,2.4080276489257812e-05,0
1274,2,4.696846008300781e-05,0
1274,2,6.794929504394531e-05,0
1274,2,1.811981201171875e-05,0
1274,2,4.1961669921875e-05,0
1274,2,3.695487976074219e-05,0
1274,2,1.6927719116210938e-05,0
1274,2,1.5974044799804688e-05,0
142,2,0.0017681121826171875,0
1274,2,0.005784034729003906,0
1274,2,5.507469177246094e-05,0
1274,2,1.7881393432617188e-05,0
1274,2,1.5974044799804688e-05,0
1274,2,1.5974044799804688e-05,0
1274,2,1.5974044799804688e-05,0
1274,2,1.5974044799804688e-05,0
1274,2,4.601478576660156e-05,0
1274,2,1.5974044799804688e-05,0
1274,2,1.5020370483398438e-05,0
1274,2,2.002716064453125e-05,0
1274,2,0.00026798248291015625,0
1274,2,4.315376281738281e-05,0
1274,2,1.6927719116210938e-05,0
1274,2,1.6927719116210938e-05,0
1274,2,1.5020370483398438e-05,0
1274,2,4.601478576660156e-05,0
1274,2,1.5974044799804688e-05,0
1274,2,1.5020370483398438e-05,0
1274,2,1.5020370483398438e-05,0
1274,2,4.1961669921875e-05,0
1274,2,1.5020370483398438e-05,0
1274,2,1.5974044799804688e-05,0
1274,2,1.5020370483398438e-05,0
1274,2,2.4080276489257812e-05,0
1274,2,3.886222839355469e-05,0
1274,2,1.621246337890625e-05,0
1274,2,1.4781951904296875e-05,0
1274,2,1.621246337890625e-05,0
1274,2,0.00037598609924316406,0
1274,2,3.981590270996094e-05,0
1274,2,1.621246337890625e-05,0
1274,2,1.4781951904296875e-05,0
1274,2,4.8160552978515625e-05,0
1274,2,1.3828277587890625e-05,0
1274,2,1.4066696166992188e-05,0
1274,2,1.5020370483398438e-05,0
1274,2,1.4066696166992188e-05,0
1274,2,0.001631021499633789,0
1274,2,3.600120544433594e-05,0
282,2,2.193450927734375e-05,0
142,2,0.001569986343383789,0
142,2,0.005850076675415039,0
142,2,0.005972862243652344,0
814,2,0.007424116134643555,0
90,2,0.022127866744995117,0
122,2,0.007651090621948242,0
346,2,7.295608520507812e-05,0
1274,2,2.09808349609375e-05,0
1274,2,1.9073486328125e-05,0
1274,2,1.7881393432617188e-05,0
1274,2,0.0014820098876953125,0
1274,2,5.0067901611328125e-05,0
1274,2,2.002716064453125e-05,0
1274,2,0.0038280487060546875,0
1274,2,6.794929504394531e-05,0
1274,2,2.002716064453125e-05,0
142,2,3.409385681152344e-05,0
1274,2,0.00010800361633300781,0
1274,2,1.9788742065429688e-05,0
1274,2,2.7179718017578125e-05,0
1274,2,1.8835067749023438e-05,0
1274,2,1.811981201171875e-05,0
1274,2,1.6927719116210938e-05,0
1274,2,1.9073486328125e-05,0
1274,2,1.7881393432617188e-05,0
1274,2,1.811981201171875e-05,0
1274,2,0.00015687942504882812,0
1274,2,1.9073486328125e-05,0
1274,2,1.811981201171875e-05,0
1274,2,1.5974044799804688e-05,0
1274,2,1.7881393432617188e-05,0
1274,2,4.601478576660156e-05,0
1274,2,2.002716064453125e-05,0
1274,2,1.5020370483398438e-05,0
1274,2,1.5974044799804688e-05,0
1274,2,0.00011491775512695312,0
1274,2,1.71661376953125e-05,0
1274,2,1.5974044799804688e-05,0
1274,2,1.5974044799804688e-05,0
1274,2,1.6927719116210938e-05,0
1274,2,0.00011014938354492188,0
1274,2,1.5974044799804688e-05,0
1274,2,1.6927719116210938e-05,0
1274,2,1.5974044799804688e-05,0
1274,2,1.5020370483398438e-05,0
1274,2,0.000331878662109375,0
1274,2,2.002716064453125e-05,0
1274,2,1.811981201171875e-05,0
1274,2,1.6927719116210938e-05,0
1274,2,1.6927719116210938e-05,0
1274,2,0.00011515617370605469,0
1274,2,1.7881393432617188e-05,0
1274,2,1.71661376953125e-05,0
1274,2,1.7881393432617188e-05,0
1274,2,1.5974044799804688e-05,0
1274,2,0.000102996826171875,0
1274,2,1.5020370483398438e-05,0
1274,2,1.5974044799804688e-05,0
1274,2,1.71661376953125e-05,0
1274,2,1.5974044799804688e-05,0
1274,2,0.0011188983917236328,0
1274,2,4.291534423828125e-05,0
1274,2,1.71661376953125e-05,0
1274,2,1.5020370483398438e-05,0
1274,2,1.5020370483398438e-05,0
1274,2,1.4781951904296875e-05,0
1274,2,5.1021575927734375e-05,0
